Date,Open,High,Low,Close,Adj Close,Volume
2022-03-30,70.88999938964844,71.11000061035156,70.54000091552734,70.7699966430664,68.41474151611328,368300
2022-03-31,70.44999694824219,70.97000122070312,70.02999877929688,70.13999938964844,67.80571746826172,90400
2022-04-01,70.2699966430664,70.47000122070312,69.61000061035156,70.12000274658203,67.78639221191406,89200
2022-04-04,70.44000244140625,70.7699966430664,70.19000244140625,70.69000244140625,68.3374252319336,109900
2022-04-05,71.0,71.5999984741211,70.16999816894531,70.2300033569336,67.89273071289062,396600
2022-04-06,70.16999816894531,70.22000122070312,69.30999755859375,69.56999969482422,67.25469207763672,281300
2022-04-07,69.33999633789062,69.62000274658203,68.69000244140625,69.36000061035156,67.05167388916016,268000
2022-04-08,69.25,69.7699966430664,69.19999694824219,69.55999755859375,67.24503326416016,119500
2022-04-11,69.06999969482422,69.43000030517578,68.86000061035156,69.0,66.70366668701172,260100
2022-04-12,69.5199966430664,69.5999984741211,68.58000183105469,68.58000183105469,66.29763793945312,170900
2022-04-13,68.66999816894531,69.54000091552734,68.66999816894531,69.30000305175781,66.9936752319336,298500
2022-04-14,69.16999816894531,69.54000091552734,69.0999984741211,69.16999816894531,66.86800384521484,237100
2022-04-18,69.12999725341797,69.55000305175781,69.04000091552734,69.22000122070312,66.91634368896484,264300
2022-04-19,68.94999694824219,69.7699966430664,68.94999694824219,69.76000213623047,67.43836975097656,360400
2022-04-20,70.45999908447266,70.51000213623047,70.0,70.22000122070312,67.88307189941406,147700
2022-04-21,70.62000274658203,70.77999877929688,68.66000366210938,68.75,66.46198272705078,418200
2022-04-22,67.94000244140625,68.01000213623047,66.5,66.58999633789062,64.37386322021484,212700
2022-04-25,65.58000183105469,66.16999816894531,64.7300033569336,65.93000030517578,63.73583221435547,297500
2022-04-26,65.44000244140625,65.44000244140625,64.47000122070312,64.47000122070312,62.32442092895508,334600
2022-04-27,64.5,65.16000366210938,64.19999694824219,64.72000122070312,62.566097259521484,277500
2022-04-28,64.87000274658203,66.26000213623047,64.77999877929688,66.05000305175781,63.85184097290039,178900
2022-04-29,66.16999816894531,66.45999908447266,64.5999984741211,64.68000030517578,62.527435302734375,197900
2022-05-02,64.2300033569336,64.52999877929688,63.59000015258789,64.44999694824219,62.305084228515625,289900
2022-05-03,64.48999786376953,65.66000366210938,64.48999786376953,65.30000305175781,63.12680435180664,216600
2022-05-04,65.58999633789062,66.58000183105469,64.93000030517578,66.55000305175781,64.33519744873047,179700
2022-05-05,66.19999694824219,66.19999694824219,64.08999633789062,64.6500015258789,62.49843215942383,349600
2022-05-06,64.23999786376953,64.52999877929688,63.459999084472656,64.2300033569336,62.092411041259766,258700
2022-05-09,63.310001373291016,63.310001373291016,61.58000183105469,61.63999938964844,59.58860397338867,223000
2022-05-10,62.4900016784668,62.7400016784668,60.790000915527344,61.2599983215332,59.221248626708984,1240800
2022-05-11,61.689998626708984,62.70000076293945,61.150001525878906,61.400001525878906,59.35659408569336,463800
2022-05-12,60.90999984741211,61.189998626708984,59.90999984741211,60.810001373291016,58.786224365234375,315700
2022-05-13,61.38999938964844,62.79999923706055,61.38999938964844,62.38999938964844,60.31364440917969,310300
2022-05-16,62.33000183105469,63.459999084472656,62.33000183105469,63.119998931884766,61.01934814453125,274000
2022-05-17,63.790000915527344,64.16999816894531,63.5,64.16000366210938,62.024742126464844,246800
2022-05-18,63.84000015258789,63.95000076293945,62.310001373291016,62.540000915527344,60.45865249633789,1303200
2022-05-19,62.4900016784668,63.650001525878906,62.349998474121094,63.06999969482422,60.97101593017578,354100
2022-05-20,63.66999816894531,63.779998779296875,62.130001068115234,63.029998779296875,60.932342529296875,283700
2022-05-23,63.4900016784668,64.33000183105469,63.29999923706055,64.12999725341797,61.995731353759766,145100
2022-05-24,63.41999816894531,63.66999816894531,62.79999923706055,63.52000045776367,61.40604019165039,175600
2022-05-25,63.13999938964844,64.0,63.13999938964844,63.790000915527344,61.667057037353516,194400
2022-05-26,63.939998626708984,64.70999908447266,63.900001525878906,64.44000244140625,62.2954216003418,163100
2022-05-27,64.94999694824219,65.51000213623047,64.80000305175781,65.44999694824219,63.27180862426758,176600
2022-05-31,65.8499984741211,66.41000366210938,65.63999938964844,65.80000305175781,63.61016082763672,319300
2022-06-01,66.12999725341797,66.41999816894531,65.31999969482422,65.70999908447266,63.52315139770508,257300
2022-06-02,65.80999755859375,67.12999725341797,65.80999755859375,66.98999786376953,64.76055908203125,159900
2022-06-03,66.7300033569336,66.80999755859375,66.0999984741211,66.20999908447266,64.00650787353516,238500
2022-06-06,66.91999816894531,66.91999816894531,66.30999755859375,66.33000183105469,64.12252807617188,315000
2022-06-07,65.7699966430664,66.94999694824219,65.7699966430664,66.87000274658203,64.64454650878906,216100
2022-06-08,66.52999877929688,66.87000274658203,66.04000091552734,66.26000213623047,64.05484771728516,353500
2022-06-09,65.80000305175781,66.0999984741211,64.88999938964844,64.88999938964844,62.73044204711914,238600
2022-06-10,63.779998779296875,63.959999084472656,63.220001220703125,63.529998779296875,61.41571044921875,270400
2022-06-13,61.849998474121094,62.119998931884766,61.09000015258789,61.439998626708984,59.395263671875,346200
2022-06-14,61.560001373291016,61.65999984741211,60.20000076293945,60.630001068115234,58.61221694946289,232700
2022-06-15,61.15999984741211,61.59000015258789,59.869998931884766,61.04999923706055,59.01824188232422,327400
2022-06-16,59.849998474121094,60.08000183105469,58.86000061035156,59.060001373291016,57.09446716308594,378000
2022-06-17,58.81999969482422,59.16999816894531,57.83000183105469,58.41999816894531,56.47576904296875,214600
2022-06-21,59.22999954223633,59.97999954223633,59.22999954223633,59.58000183105469,57.98225784301758,241800
2022-06-22,58.599998474121094,59.29999923706055,58.22999954223633,58.75,57.17451477050781,218600
2022-06-23,58.9900016784668,58.9900016784668,57.41999816894531,57.619998931884766,56.0748176574707,250000
2022-06-24,58.220001220703125,59.13999938964844,58.119998931884766,59.11000061035156,57.52485656738281,330700
2022-06-27,59.25,59.900001525878906,59.0099983215332,59.790000915527344,58.18662643432617,174100
2022-06-28,60.400001525878906,60.72999954223633,59.529998779296875,59.720001220703125,58.118499755859375,312700
2022-06-29,60.02000045776367,60.02000045776367,59.15999984741211,59.310001373291016,57.71949768066406,293800
2022-06-30,58.63999938964844,58.86000061035156,57.939998626708984,58.7400016784668,57.1647834777832,502700
2022-07-01,58.59000015258789,59.43000030517578,58.15999984741211,59.25,57.661109924316406,180000
2022-07-05,57.810001373291016,58.189998626708984,56.86000061035156,57.970001220703125,56.41543197631836,312800
2022-07-06,58.099998474121094,58.130001068115234,56.939998626708984,57.650001525878906,56.10401153564453,196000
2022-07-07,58.27000045776367,58.939998626708984,58.2599983215332,58.84000015258789,57.26210021972656,121300
2022-07-08,58.849998474121094,59.13999938964844,58.40999984741211,58.93000030517578,57.34968566894531,135300
2022-07-11,58.209999084472656,58.40999984741211,57.91999816894531,58.06999969482422,56.51274871826172,250500
2022-07-12,57.66999816894531,58.08000183105469,57.310001373291016,57.59000015258789,56.045616149902344,73000
2022-07-13,57.130001068115234,57.790000915527344,56.72999954223633,57.47999954223633,55.938568115234375,250400
2022-07-14,56.040000915527344,56.33000183105469,55.279998779296875,56.0,54.49825668334961,266800
2022-07-15,56.77000045776367,56.790000915527344,56.16999816894531,56.56999969482422,55.052974700927734,215400
2022-07-18,57.310001373291016,58.0099983215332,57.13999938964844,57.349998474121094,55.81205749511719,213500
2022-07-19,57.939998626708984,58.90999984741211,57.93000030517578,58.88999938964844,57.31075668334961,184900
2022-07-20,58.75,59.220001220703125,58.5099983215332,59.09000015258789,57.50539779663086,415000
2022-07-21,58.68000030517578,59.22999954223633,58.400001525878906,59.22999954223633,57.641639709472656,183700
2022-07-22,59.310001373291016,59.65999984741211,58.58000183105469,58.83000183105469,57.25236892700195,172800
2022-07-25,59.25,59.650001525878906,59.02000045776367,59.63999938964844,58.040645599365234,161800
2022-07-26,59.349998474121094,59.52000045776367,58.779998779296875,58.95000076293945,57.36914825439453,267400
2022-07-27,59.290000915527344,60.380001068115234,59.290000915527344,60.189998626708984,58.57589340209961,168300
2022-07-28,60.43000030517578,60.84000015258789,59.72999954223633,60.75,59.120880126953125,152900
2022-07-29,60.720001220703125,61.630001068115234,60.720001220703125,61.459999084472656,59.81184005737305,109200
2022-08-01,61.04999923706055,61.279998779296875,60.810001373291016,61.0,59.36417770385742,362300
2022-08-02,61.02000045776367,61.29999923706055,60.459999084472656,60.61000061035156,58.98463821411133,101500
2022-08-03,60.880001068115234,61.119998931884766,60.650001525878906,60.95000076293945,59.31551742553711,162900
2022-08-04,60.970001220703125,61.16999816894531,60.900001525878906,60.959999084472656,59.32524490356445,129000
2022-08-05,60.029998779296875,60.779998779296875,60.029998779296875,60.709999084472656,59.08195114135742,97700
2022-08-08,61.31999969482422,61.54999923706055,61.060001373291016,61.099998474121094,59.46149444580078,393100
2022-08-09,61.20000076293945,61.2400016784668,60.61000061035156,60.790000915527344,59.15980529785156,94200
2022-08-10,61.70000076293945,62.380001068115234,61.439998626708984,62.2400016784668,60.570926666259766,510000
2022-08-11,62.7599983215332,63.16999816894531,62.54999923706055,62.61000061035156,60.93100357055664,97400
2022-08-12,62.70000076293945,63.2599983215332,62.63999938964844,63.2400016784668,61.544105529785156,138600
2022-08-15,61.91999816894531,62.7400016784668,61.91999816894531,62.599998474121094,60.921268463134766,100800
2022-08-16,62.5,63.36000061035156,62.5,63.27000045776367,61.573299407958984,69400
2022-08-17,62.59000015258789,63.099998474121094,62.439998626708984,62.77000045776367,61.08671188354492,106700
2022-08-18,62.939998626708984,63.040000915527344,62.630001068115234,62.880001068115234,61.19375991821289,95300
2022-08-19,62.400001525878906,62.40999984741211,61.939998626708984,62.119998931884766,60.454139709472656,112100
2022-08-22,61.439998626708984,61.529998779296875,61.11000061035156,61.5,59.85076904296875,214000
2022-08-23,61.59000015258789,62.209999084472656,61.41999816894531,61.90999984741211,60.24977111816406,94500
2022-08-24,61.529998779296875,62.0,61.4900016784668,61.86000061035156,60.20111083984375,551700
2022-08-25,62.22999954223633,62.619998931884766,62.040000915527344,62.529998779296875,60.853145599365234,73900
2022-08-26,62.619998931884766,62.650001525878906,61.130001068115234,61.13999938964844,59.50041961669922,99500
2022-08-29,60.959999084472656,61.349998474121094,60.709999084472656,61.04999923706055,59.41283416748047,206800
2022-08-30,61.02000045776367,61.02000045776367,59.58000183105469,59.65999984741211,58.06011199951172,229000
2022-08-31,59.560001373291016,59.66999816894531,58.91999816894531,58.939998626708984,57.359413146972656,1966100
2022-09-01,58.38999938964844,58.439998626708984,57.7599983215332,58.40999984741211,56.843631744384766,132100
2022-09-02,59.27000045776367,59.709999084472656,58.630001068115234,58.86000061035156,57.28156280517578,203800
2022-09-06,59.16999816894531,59.2400016784668,58.18000030517578,58.2599983215332,56.69765090942383,265000
2022-09-07,57.869998931884766,58.95000076293945,57.77000045776367,58.95000076293945,57.36914825439453,182700
2022-09-08,58.459999084472656,59.58000183105469,58.459999084472656,59.56999969482422,57.9725227355957,83700
2022-09-09,60.400001525878906,61.06999969482422,60.400001525878906,61.060001373291016,59.42256546020508,146500
2022-09-12,61.689998626708984,62.099998474121094,61.59000015258789,61.880001068115234,60.220577239990234,105200
2022-09-13,60.47999954223633,61.02000045776367,59.810001373291016,60.04999923706055,58.43965148925781,139900
2022-09-14,60.099998474121094,60.619998931884766,59.90999984741211,60.22999954223633,58.61482238769531,129700
2022-09-15,59.86000061035156,60.40999984741211,59.34000015258789,59.4900016784668,57.89467239379883,136700
2022-09-16,58.65999984741211,58.83000183105469,58.310001373291016,58.66999816894531,57.096656799316406,443300
2022-09-19,57.849998474121094,59.41999816894531,57.849998474121094,59.40999984741211,57.81681442260742,111700
2022-09-20,58.380001068115234,58.38999938964844,57.529998779296875,57.939998626708984,56.7953987121582,125500
2022-09-21,58.220001220703125,58.220001220703125,56.91999816894531,56.970001220703125,55.84455871582031,499700
2022-09-22,57.20000076293945,57.2400016784668,56.2400016784668,56.34000015258789,55.22700500488281,278000
2022-09-23,55.33000183105469,55.349998474121094,54.040000915527344,54.459999084472656,53.3841438293457,252900
2022-09-26,54.130001068115234,54.560001373291016,53.18000030517578,53.5099983215332,52.452911376953125,383600
2022-09-27,54.09000015258789,54.2599983215332,53.16999816894531,53.439998626708984,52.38429260253906,323800
2022-09-28,53.7599983215332,55.029998779296875,53.369998931884766,54.83000183105469,53.7468376159668,293600
2022-09-29,54.22999954223633,54.310001373291016,53.33000183105469,54.029998779296875,52.96263885498047,164600
2022-09-30,53.77000045776367,54.59000015258789,53.41999816894531,53.45000076293945,52.394100189208984,141600
2022-10-03,54.5099983215332,55.72999954223633,54.29999923706055,55.43000030517578,54.334983825683594,111500
2022-10-04,56.29999923706055,57.41999816894531,56.29999923706055,57.380001068115234,56.246463775634766,140800
2022-10-05,56.369998931884766,56.81999969482422,55.880001068115234,56.54999923706055,55.432857513427734,266800
2022-10-06,55.95000076293945,56.09000015258789,54.939998626708984,55.15999984741211,54.07032012939453,212100
2022-10-07,54.83000183105469,54.95000076293945,53.900001525878906,54.040000915527344,52.97244644165039,175600
2022-10-10,54.22999954223633,54.36000061035156,53.4900016784668,53.540000915527344,52.482322692871094,148600
2022-10-11,53.349998474121094,53.7599983215332,52.630001068115234,52.779998779296875,51.73733139038086,174600
2022-10-12,52.630001068115234,53.06999969482422,52.4900016784668,52.7400016784668,51.69812774658203,144800
2022-10-13,51.380001068115234,54.43000030517578,51.349998474121094,54.220001220703125,53.148887634277344,212700
2022-10-14,54.279998779296875,54.54999923706055,52.849998474121094,52.869998931884766,51.82555389404297,191300
2022-10-17,54.150001525878906,54.77000045776367,54.150001525878906,54.27000045776367,53.197898864746094,173600
2022-10-18,55.15999984741211,55.36000061035156,54.209999084472656,54.84000015258789,53.75664138793945,366400
2022-10-19,54.439998626708984,54.709999084472656,54.02000045776367,54.459999084472656,53.3841438293457,144100
2022-10-20,54.77000045776367,55.349998474121094,53.939998626708984,54.099998474121094,53.03125762939453,105900
2022-10-21,53.97999954223633,55.58000183105469,53.880001068115234,55.529998779296875,54.433006286621094,127400
2022-10-24,55.13999938964844,55.5099983215332,54.83000183105469,55.439998626708984,54.344783782958984,254100
2022-10-25,55.43000030517578,56.349998474121094,55.40999984741211,56.349998474121094,55.23680877685547,112900
2022-10-26,56.22999954223633,57.560001373291016,56.22999954223633,57.040000915527344,55.91318130493164,232200
2022-10-27,57.130001068115234,57.97999954223633,57.130001068115234,57.36000061035156,56.22686004638672,103400
2022-10-28,57.20000076293945,57.4900016784668,56.849998474121094,57.400001525878906,56.26606750488281,244500
2022-10-31,56.93000030517578,57.529998779296875,56.93000030517578,57.349998474121094,56.2170524597168,245700
2022-11-01,58.5,58.5,57.36000061035156,57.5099983215332,56.37389373779297,114800
2022-11-02,57.59000015258789,58.34000015258789,56.529998779296875,56.630001068115234,55.51128005981445,131600
2022-11-03,55.54999923706055,56.59000015258789,55.54999923706055,56.279998779296875,55.168190002441406,118800
2022-11-04,58.22999954223633,58.34000015258789,57.279998779296875,57.900001525878906,56.75619125366211,99000
2022-11-07,57.970001220703125,58.220001220703125,57.77000045776367,58.18000030517578,57.03065872192383,87700
2022-11-08,58.290000915527344,59.130001068115234,58.099998474121094,58.70000076293945,57.540382385253906,97500
2022-11-09,58.31999969482422,58.599998474121094,57.38999938964844,57.41999816894531,56.28567123413086,629100
2022-11-10,59.34000015258789,60.290000915527344,59.25,60.20000076293945,59.0107536315918,464400
2022-11-11,60.58000183105469,61.06999969482422,60.459999084472656,60.7400016784668,59.54008865356445,234400
2022-11-14,60.54999923706055,60.79999923706055,60.06999969482422,60.09000015258789,58.90292739868164,176900
2022-11-15,60.84000015258789,60.84000015258789,60.16999816894531,60.47999954223633,59.285221099853516,363800
2022-11-16,60.38999938964844,60.5099983215332,60.11000061035156,60.25,59.05976867675781,248100
2022-11-17,59.599998474121094,60.20000076293945,59.529998779296875,60.189998626708984,59.00094985961914,375100
2022-11-18,60.08000183105469,60.279998779296875,59.849998474121094,60.08000183105469,58.89312744140625,341300
2022-11-21,59.75,59.93000030517578,59.18000030517578,59.83000183105469,58.6480598449707,143000
2022-11-22,60.31999969482422,60.97999954223633,60.2599983215332,60.939998626708984,59.73613357543945,271200
2022-11-23,60.70000076293945,61.25,60.70000076293945,61.209999084472656,60.000797271728516,144100
2022-11-25,61.08000183105469,61.65999984741211,61.08000183105469,61.4900016784668,60.275272369384766,62400
2022-11-28,60.81999969482422,61.290000915527344,60.349998474121094,60.400001525878906,59.20680236816406,100100
2022-11-29,60.290000915527344,60.4900016784668,59.93000030517578,60.13999938964844,58.951934814453125,151800
2022-11-30,60.61000061035156,61.31999969482422,59.83000183105469,61.209999084472656,60.000797271728516,142200
2022-12-01,61.63999938964844,61.91999816894531,61.310001373291016,61.61000061035156,60.39289855957031,99100
2022-12-02,60.900001525878906,61.529998779296875,60.900001525878906,61.20000076293945,59.99100112915039,77300
2022-12-05,61.25,61.400001525878906,59.84000015258789,59.90999984741211,58.726478576660156,119000
2022-12-06,59.79999923706055,60.029998779296875,58.84000015258789,59.029998779296875,57.86386489868164,154000
2022-12-07,58.88999938964844,59.52000045776367,58.88999938964844,58.959999084472656,57.79524612426758,511700
2022-12-08,59.33000183105469,59.599998474121094,59.150001525878906,59.18000030517578,58.010902404785156,110500
2022-12-09,58.9900016784668,59.47999954223633,58.869998931884766,58.880001068115234,57.716827392578125,158200
2022-12-12,58.79999923706055,59.27000045776367,57.90999984741211,59.27000045776367,58.09912872314453,94300
2022-12-13,60.13999938964844,60.4900016784668,59.29999923706055,59.43000030517578,58.25596618652344,135100
2022-12-14,59.349998474121094,59.650001525878906,58.77000045776367,58.959999084472656,57.79524612426758,132800
2022-12-15,58.209999084472656,58.41999816894531,57.459999084472656,57.72999954223633,56.58955001831055,216400
2022-12-16,57.16999816894531,57.52000045776367,56.93000030517578,57.25,56.11903381347656,166000
2022-12-19,57.349998474121094,57.59000015258789,56.5099983215332,56.709999084472656,55.58969497680664,110600
2022-12-20,56.099998474121094,56.90999984741211,56.099998474121094,56.650001525878906,56.03181838989258,163700
2022-12-21,57.02000045776367,57.7599983215332,57.02000045776367,57.470001220703125,56.842872619628906,133000
2022-12-22,56.9900016784668,57.0,56.029998779296875,56.75,56.13072967529297,97900
2022-12-23,56.7400016784668,57.40999984741211,56.63999938964844,57.25,56.625274658203125,125700
2022-12-27,57.599998474121094,57.939998626708984,57.209999084472656,57.779998779296875,57.14948654174805,106700
2022-12-28,57.599998474121094,57.79999923706055,56.65999984741211,56.790000915527344,56.17029571533203,153400
2022-12-29,57.220001220703125,57.68000030517578,57.02000045776367,57.63999938964844,57.011016845703125,156000
2022-12-30,57.189998626708984,57.61000061035156,57.0099983215332,57.290000915527344,56.66483688354492,156900
2023-01-03,57.150001525878906,57.7599983215332,56.72999954223633,56.88999938964844,56.26919937133789,190400
2023-01-04,57.66999816894531,58.310001373291016,57.439998626708984,58.11000061035156,57.475887298583984,403000
2023-01-05,57.599998474121094,57.75,57.209999084472656,57.47999954223633,56.852760314941406,135000
2023-01-06,58.02000045776367,59.040000915527344,57.810001373291016,58.970001220703125,58.32650375366211,76400
2023-01-09,59.33000183105469,59.849998474121094,59.279998779296875,59.41999816894531,58.77159118652344,129300
2023-01-10,59.16999816894531,59.369998931884766,58.83000183105469,59.22999954223633,58.58366394042969,321200
2023-01-11,59.59000015258789,59.650001525878906,59.2400016784668,59.58000183105469,58.929847717285156,142800
2023-01-12,60.0099983215332,60.5099983215332,59.47999954223633,60.43000030517578,59.770572662353516,82200
2023-01-13,59.970001220703125,60.779998779296875,59.90999984741211,60.7599983215332,60.09696578979492,69300
2023-01-17,60.90999984741211,61.150001525878906,60.849998474121094,61.13999938964844,60.47282409667969,169300
2023-01-18,61.34000015258789,61.630001068115234,60.29999923706055,60.34000015258789,59.68155288696289,86200
2023-01-19,60.34000015258789,60.61000061035156,59.9900016784668,60.349998474121094,59.69144058227539,148200
2023-01-20,60.310001373291016,61.290000915527344,60.11000061035156,61.290000915527344,60.621185302734375,102100
2023-01-23,61.11000061035156,61.689998626708984,61.040000915527344,61.65999984741211,60.98714828491211,168200
2023-01-24,61.310001373291016,61.7599983215332,61.13999938964844,61.65999984741211,60.98714828491211,187500
2023-01-25,61.31999969482422,61.65999984741211,60.900001525878906,61.560001373291016,60.888240814208984,364000
2023-01-26,62.04999923706055,62.189998626708984,61.59000015258789,62.18000030517578,61.50147247314453,179400
2023-01-27,61.939998626708984,62.45000076293945,61.90999984741211,62.20000076293945,61.52125549316406,73000
2023-01-30,61.95000076293945,62.220001220703125,61.5,61.560001373291016,60.888240814208984,89500
2023-01-31,61.41999816894531,62.61000061035156,61.41999816894531,62.61000061035156,61.92678451538086,113500
2023-02-01,62.31999969482422,62.709999084472656,61.619998931884766,62.4900016784668,61.8080940246582,101500
2023-02-02,62.86000061035156,62.86000061035156,62.06999969482422,62.349998474121094,61.66961669921875,123000
2023-02-03,61.709999084472656,62.470001220703125,61.709999084472656,62.099998474121094,61.42234420776367,84700
2023-02-06,61.70000076293945,61.70000076293945,61.16999816894531,61.47999954223633,60.809112548828125,73200
2023-02-07,61.25,62.209999084472656,61.11000061035156,61.900001525878906,61.22452926635742,1935900
2023-02-08,61.790000915527344,62.029998779296875,61.43000030517578,61.599998474121094,60.92780303955078,274000
2023-02-09,62.27000045776367,62.380001068115234,61.16999816894531,61.380001068115234,60.710208892822266,2900300
2023-02-10,61.540000915527344,62.06999969482422,61.5,62.029998779296875,61.35310745239258,295800
2023-02-13,61.939998626708984,62.47999954223633,61.93000030517578,62.349998474121094,61.66961669921875,421100
2023-02-14,62.06999969482422,62.70000076293945,61.77000045776367,62.380001068115234,61.69929122924805,522300
2023-02-15,61.5099983215332,62.18000030517578,61.5099983215332,62.11000061035156,61.4322395324707,376000
2023-02-16,61.369998931884766,61.91999816894531,61.279998779296875,61.4900016784668,60.819007873535156,116600
